date_fmt_3h,total_croix_de_chavaux,cdc_vers_mairie,cdc_vers_paris,jour,dt.3h.txt,temp,n,ff,vv,u,pres,rafper,etat_sol,ssfrai,date.ok,rr3
2018-07-17T15:00:00Z,204,70,134,2018-07-17,2018-07-17 15:00:00,26.1,60,4.2,33360,42,100670,8.2,0,0,2018-07-17T13:00:00Z,0
2018-07-17T18:00:00Z,270,124,146,2018-07-17,2018-07-17 18:00:00,24.9,50,2.4,49930,44,100660,8.3,0,0,2018-07-17T16:00:00Z,0
2018-07-17T21:00:00Z,131,50,81,2018-07-17,2018-07-17 21:00:00,22.3,50,2.6,30000,48,100760,8.5,0,0,2018-07-17T19:00:00Z,0
2018-07-18T00:00:00Z,28,14,14,2018-07-18,2018-07-18 00:00:00,18.8,50,3.5,30000,54,100830,5.3,0,0,2018-07-17T22:00:00Z,0
2018-07-18T03:00:00Z,13,3,10,2018-07-18,2018-07-18 03:00:00,16.6,10,2.2,60000,60,100800,5.2,0,0,2018-07-18T01:00:00Z,0
2018-07-18T06:00:00Z,143,21,122,2018-07-18,2018-07-18 06:00:00,18.6,40,3.1,8500,56,100820,5.2,0,0,2018-07-18T04:00:00Z,0
2018-07-18T09:00:00Z,216,53,163,2018-07-18,2018-07-18 09:00:00,24.1,10,4,19900,43,100810,7.8,0,0,2018-07-18T07:00:00Z,0
2018-07-18T12:00:00Z,138,51,87,2018-07-18,2018-07-18 12:00:00,27.4,60,1.1,19250,40,100720,6.6,0,0,2018-07-18T10:00:00Z,0
2018-07-18T15:00:00Z,191,69,122,2018-07-18,2018-07-18 15:00:00,27.6,50,2.3,36640,36,100610,5.8,0,0,2018-07-18T13:00:00Z,0
2018-07-18T18:00:00Z,284,129,155,2018-07-18,2018-07-18 18:00:00,27.5,25,1.4,30000,36,100560,5.1,0,0,2018-07-18T16:00:00Z,0
2018-07-18T21:00:00Z,106,47,59,2018-07-18,2018-07-18 21:00:00,23,10,4.7,30000,45,100650,8.7,0,0,2018-07-18T19:00:00Z,0
2018-07-19T00:00:00Z,36,25,11,2018-07-19,2018-07-19 00:00:00,19.4,0,3.1,30000,56,100740,5.7,0,0,2018-07-18T22:00:00Z,0
2018-07-19T03:00:00Z,12,2,10,2018-07-19,2018-07-19 03:00:00,18.7,0,1.7,52860,57,100710,4,0,,2018-07-19T01:00:00Z,0
2018-07-19T06:00:00Z,114,22,92,2018-07-19,2018-07-19 06:00:00,20,90,3.2,30000,59,100720,5.3,0,0,2018-07-19T04:00:00Z,0
2018-07-19T09:00:00Z,218,49,169,2018-07-19,2018-07-19 09:00:00,25.9,60,2.7,30000,43,100710,6,0,0,2018-07-19T07:00:00Z,0
2018-07-19T12:00:00Z,131,44,87,2018-07-19,2018-07-19 12:00:00,29.3,0,4,19890,32,100650,8.4,0,,2018-07-19T10:00:00Z,0
2018-07-19T15:00:00Z,156,52,104,2018-07-19,2018-07-19 15:00:00,29.4,90,3.3,19710,32,100540,6.5,0,0,2018-07-19T13:00:00Z,0
2018-07-19T18:00:00Z,234,111,123,2018-07-19,2018-07-19 18:00:00,28.1,90,4.3,46870,33,100440,6.3,0,0,2018-07-19T16:00:00Z,0
2018-07-19T21:00:00Z,100,37,63,2018-07-19,2018-07-19 21:00:00,24.8,75,4,30000,41,100490,7.6,0,0,2018-07-19T19:00:00Z,0
2018-07-20T00:00:00Z,39,25,14,2018-07-20,2018-07-20 00:00:00,22.6,75,0.8,30000,47,100520,6.3,0,0,2018-07-19T22:00:00Z,0
2018-07-20T03:00:00Z,15,6,9,2018-07-20,2018-07-20 03:00:00,19.5,100,2.9,14460,86,100460,4.6,,,2018-07-20T01:00:00Z,0.8
2018-07-20T06:00:00Z,89,18,71,2018-07-20,2018-07-20 06:00:00,19,100,3.2,20000,86,100410,5,1,0,2018-07-20T04:00:00Z,0
2018-07-20T09:00:00Z,175,46,129,2018-07-20,2018-07-20 09:00:00,20.8,100,3.3,20000,78,100430,6.1,1,0,2018-07-20T07:00:00Z,1.2
2018-07-20T12:00:00Z,146,52,94,2018-07-20,2018-07-20 12:00:00,22.2,75,2.6,25000,74,100340,6.1,1,0,2018-07-20T10:00:00Z,0.2
2018-07-20T15:00:00Z,158,66,92,2018-07-20,2018-07-20 15:00:00,21.1,90,4.9,25000,80,100190,9.5,2,0,2018-07-20T13:00:00Z,0
2018-07-20T18:00:00Z,195,75,120,2018-07-20,2018-07-20 18:00:00,21.2,90,5.5,34140,73,100220,8,0,,2018-07-20T16:00:00Z,0
2018-07-20T21:00:00Z,64,31,33,2018-07-20,2018-07-20 21:00:00,17.7,0,2.6,19820,86,100260,6.5,0,,2018-07-20T19:00:00Z,0
2018-07-21T00:00:00Z,43,22,21,2018-07-21,2018-07-21 00:00:00,17.3,90,3.7,6460,87,100260,7.4,0,,2018-07-20T22:00:00Z,0
2018-07-21T03:00:00Z,14,5,9,2018-07-21,2018-07-21 03:00:00,17.2,90,3.5,10000,79,100240,5.9,0,0,2018-07-21T01:00:00Z,0
2018-07-21T06:00:00Z,42,11,31,2018-07-21,2018-07-21 06:00:00,17,50,3.1,10000,82,100280,5.7,0,0,2018-07-21T04:00:00Z,0
2018-07-21T09:00:00Z,135,39,96,2018-07-21,2018-07-21 09:00:00,21.8,0,2.2,19670,55,100340,5.5,0,,2018-07-21T07:00:00Z,0
2018-07-21T12:00:00Z,149,52,97,2018-07-21,2018-07-21 12:00:00,25.8,25,1.9,30000,36,100350,6.8,0,0,2018-07-21T10:00:00Z,0
2018-07-21T15:00:00Z,191,67,124,2018-07-21,2018-07-21 15:00:00,25.6,60,3.6,33440,42,100330,11.2,0,0,2018-07-21T13:00:00Z,0
2018-07-21T18:00:00Z,152,52,100,2018-07-21,2018-07-21 18:00:00,25.2000000000001,25,2.8,30000,45,100330,8.9,0,0,2018-07-21T16:00:00Z,0
2018-07-21T21:00:00Z,94,29,65,2018-07-21,2018-07-21 21:00:00,21,40,3.8,30000,66,100490,9.4,0,0,2018-07-21T19:00:00Z,0
2018-07-22T00:00:00Z,42,23,19,2018-07-22,2018-07-22 00:00:00,18.1,25,1.9,20000,78,100530,3.9,0,0,2018-07-21T22:00:00Z,0
2018-07-22T03:00:00Z,5,3,2,2018-07-22,2018-07-22 03:00:00,15.9,90,1.6,7020,90,100550,2.4,0,,2018-07-22T01:00:00Z,0
2018-07-22T06:00:00Z,26,5,21,2018-07-22,2018-07-22 06:00:00,17.6,90,2.3,10000,87,100610,4.6,0,0,2018-07-22T04:00:00Z,0
2018-07-22T09:00:00Z,121,37,84,2018-07-22,2018-07-22 09:00:00,22.7,40,1.9,10240,61,100640,9.2,0,0,2018-07-22T07:00:00Z,0
2018-07-22T12:00:00Z,141,66,75,2018-07-22,2018-07-22 12:00:00,26,50,2.8,20000,49,100600,6.1,0,0,2018-07-22T10:00:00Z,0
2018-07-22T15:00:00Z,111,27,84,2018-07-22,2018-07-22 15:00:00,27.3,50,2,20000,40,100550,6.6,0,0,2018-07-22T13:00:00Z,0
2018-07-22T18:00:00Z,158,56,102,2018-07-22,2018-07-22 18:00:00,26.5,10,2.9,26410,43,100510,6.4,0,0,2018-07-22T16:00:00Z,0
2018-07-22T21:00:00Z,98,37,61,2018-07-22,2018-07-22 21:00:00,19.8,0,2.1,33210,64,100660,3.7,0,0,2018-07-22T19:00:00Z,0
2018-07-23T00:00:00Z,27,15,12,2018-07-23,2018-07-23 00:00:00,20,40,1.6,18270,67,100750,3.6,0,0,2018-07-22T22:00:00Z,0
2018-07-23T03:00:00Z,7,2,5,2018-07-23,2018-07-23 03:00:00,20.5,75,1.9,20000,65,100740,3.1,0,0,2018-07-23T01:00:00Z,0
2018-07-23T06:00:00Z,130,16,114,2018-07-23,2018-07-23 06:00:00,21.2,0,2.2,20000,63,100810,5.2,0,0,2018-07-23T04:00:00Z,0
2018-07-23T09:00:00Z,160,30,130,2018-07-23,2018-07-23 09:00:00,25.8,0,2.2,17490,47,100840,5.8,0,0,2018-07-23T07:00:00Z,0
2018-07-23T12:00:00Z,120,38,82,2018-07-23,2018-07-23 12:00:00,30,25,3.2,30000,34,100740,6,0,0,2018-07-23T10:00:00Z,0
2018-07-23T15:00:00Z,184,75,109,2018-07-23,2018-07-23 15:00:00,31.1,0,0.9,19780,33,100630,4.3,0,,2018-07-23T13:00:00Z,0
2018-07-23T18:00:00Z,201,102,99,2018-07-23,2018-07-23 18:00:00,28.5,25,2.3,37590,39,100530,4,0,0,2018-07-23T16:00:00Z,0
2018-07-23T21:00:00Z,87,45,42,2018-07-23,2018-07-23 21:00:00,23.4,25,1,31960,53,100550,3.1,0,0,2018-07-23T19:00:00Z,0
2018-07-24T00:00:00Z,32,17,15,2018-07-24,2018-07-24 00:00:00,21.8,0,1.9,25000,60,100520,3.2,0,0,2018-07-23T22:00:00Z,0
2018-07-24T03:00:00Z,12,4,8,2018-07-24,2018-07-24 03:00:00,19.9,0,1.5,25000,72,100430,2.9,0,0,2018-07-24T01:00:00Z,0
2018-07-24T06:00:00Z,136,16,120,2018-07-24,2018-07-24 06:00:00,21.3,90,1.8,19730,68,100420,3.9,0,0,2018-07-24T04:00:00Z,0
2018-07-24T09:00:00Z,192,45,147,2018-07-24,2018-07-24 09:00:00,27.9,40,1.6,19120,48,100400,4.4,0,0,2018-07-24T07:00:00Z,0
2018-07-24T12:00:00Z,133,53,80,2018-07-24,2018-07-24 12:00:00,30.9,50,3.5,19880,37,100310,7.4,0,0,2018-07-24T10:00:00Z,0
2018-07-24T15:00:00Z,194,79,115,2018-07-24,2018-07-24 15:00:00,29.9,90,0.8,48010,39,100260,4.4,0,0,2018-07-24T13:00:00Z,0
2018-07-24T18:00:00Z,240,116,124,2018-07-24,2018-07-24 18:00:00,30.4,75,1.1,47420,36,100210,2.6,0,0,2018-07-24T16:00:00Z,0
2018-07-24T21:00:00Z,108,45,63,2018-07-24,2018-07-24 21:00:00,25.3,50,1.6,33240,52,100350,3.9,0,0,2018-07-24T19:00:00Z,0
2018-07-25T00:00:00Z,32,18,14,2018-07-25,2018-07-25 00:00:00,22.9,25,2.4,30000,63,100380,5.9,0,0,2018-07-24T22:00:00Z,0
2018-07-25T03:00:00Z,14,5,9,2018-07-25,2018-07-25 03:00:00,22.1,40,2.6,5990,63,100430,3.8,0,0,2018-07-25T01:00:00Z,0
2018-07-25T06:00:00Z,139,17,122,2018-07-25,2018-07-25 06:00:00,22.9,10,3.1,25000,65,100520,6.4,0,0,2018-07-25T04:00:00Z,0
2018-07-25T09:00:00Z,175,43,132,2018-07-25,2018-07-25 09:00:00,27.7000000000001,0,2,19300,49,100570,7.4,0,,2018-07-25T07:00:00Z,0
2018-07-25T12:00:00Z,120,46,74,2018-07-25,2018-07-25 12:00:00,31.9,10,3.3,17760,35,100490,6.8,0,0,2018-07-25T10:00:00Z,0
2018-07-25T15:00:00Z,158,73,85,2018-07-25,2018-07-25 15:00:00,32.1,0,3.1,19310,34,100390,6.8,0,,2018-07-25T13:00:00Z,0
2018-07-25T18:00:00Z,232,112,120,2018-07-25,2018-07-25 18:00:00,30.9,75,2.2,39270,37,100340,8.4,0,0,2018-07-25T16:00:00Z,0
2018-07-25T21:00:00Z,93,45,48,2018-07-25,2018-07-25 21:00:00,27.6,40,1.2,31900,46,100390,4.2,0,0,2018-07-25T19:00:00Z,0
2018-07-26T00:00:00Z,44,24,20,2018-07-26,2018-07-26 00:00:00,23.6,0,2.1,19950,62,100360,3.9,0,0,2018-07-25T22:00:00Z,0
2018-07-26T03:00:00Z,16,8,8,2018-07-26,2018-07-26 03:00:00,22.4,25,1.2,30000,68,100340,3,0,0,2018-07-26T01:00:00Z,0
2018-07-26T06:00:00Z,135,16,119,2018-07-26,2018-07-26 06:00:00,24.4,10,1.6,22000,66,100340,3.6,0,0,2018-07-26T04:00:00Z,0
2018-07-26T09:00:00Z,203,50,153,2018-07-26,2018-07-26 09:00:00,31.3,10,0.7,15000,44,100340,3.3,0,0,2018-07-26T07:00:00Z,0
2018-07-26T12:00:00Z,130,52,78,2018-07-26,2018-07-26 12:00:00,33.2,10,2.9,20000,32,100240,6,0,0,2018-07-26T10:00:00Z,0
2018-07-26T15:00:00Z,140,59,81,2018-07-26,2018-07-26 15:00:00,36,0,3.1,19260,26,100100,7.8,0,,2018-07-26T13:00:00Z,0
2018-07-26T18:00:00Z,201,85,116,2018-07-26,2018-07-26 18:00:00,33.6,0,1.2,37780,30,100030,4.6,0,,2018-07-26T16:00:00Z,0
2018-07-26T21:00:00Z,85,40,45,2018-07-26,2018-07-26 21:00:00,26,25,1.2,19500,49,100140,2.9,0,0,2018-07-26T19:00:00Z,0
2018-07-27T00:00:00Z,32,16,16,2018-07-27,2018-07-27 00:00:00,22.7,40,1.4,19400,69,100110,2,0,0,2018-07-26T22:00:00Z,0
2018-07-27T03:00:00Z,19,12,7,2018-07-27,2018-07-27 03:00:00,21.2,25,1,16080,79,100040,1.9,0,0,2018-07-27T01:00:00Z,0
2018-07-27T06:00:00Z,110,14,96,2018-07-27,2018-07-27 06:00:00,23.6,10,0.6,20000,70,100050,3.9,0,0,2018-07-27T04:00:00Z,0
2018-07-27T09:00:00Z,173,39,134,2018-07-27,2018-07-27 09:00:00,31.6,10,1.3,20000,43,100030,4.4,0,0,2018-07-27T07:00:00Z,0
2018-07-27T12:00:00Z,134,45,89,2018-07-27,2018-07-27 12:00:00,35.9,25,3.3,19220,29,99910,7.5,0,0,2018-07-27T10:00:00Z,0
2018-07-27T15:00:00Z,160,60,100,2018-07-27,2018-07-27 15:00:00,36.4,0,3.6,9520,27,99710,10.4,0,,2018-07-27T13:00:00Z,8.7
2018-07-27T18:00:00Z,117,59,58,2018-07-27,2018-07-27 18:00:00,25.1,90,6.9,10780,62,99890,11.1,0,,2018-07-27T16:00:00Z,0
2018-07-27T21:00:00Z,66,27,39,2018-07-27,2018-07-27 21:00:00,23.1,75,2.3,19700,76,99840,5.4,2,0,2018-07-27T19:00:00Z,0
2018-07-28T00:00:00Z,24,15,9,2018-07-28,2018-07-28 00:00:00,20.8,90,3.7,18790,83,99840,7.6,1,0,2018-07-27T22:00:00Z,0.8
2018-07-28T03:00:00Z,6,5,1,2018-07-28,2018-07-28 03:00:00,18,0,2.5,12860,92,99820,4,1,,2018-07-28T01:00:00Z,0
2018-07-28T06:00:00Z,38,7,31,2018-07-28,2018-07-28 06:00:00,19.1,75,2.8,25000,85,99920,7.3,1,0,2018-07-28T04:00:00Z,0
2018-07-28T09:00:00Z,147,43,104,2018-07-28,2018-07-28 09:00:00,22,90,6.2,25000,67,100030,9.7,1,0,2018-07-28T07:00:00Z,0
2018-07-28T12:00:00Z,148,54,94,2018-07-28,2018-07-28 12:00:00,25,40,6.7,30000,27,100150,12.1,0,0,2018-07-28T10:00:00Z,0
2018-07-28T15:00:00Z,192,74,118,2018-07-28,2018-07-28 15:00:00,26.2,10,5.1,30000,32,100230,12.3,,,2018-07-28T13:00:00Z,0
2018-07-28T18:00:00Z,179,71,108,2018-07-28,2018-07-28 18:00:00,24,75,6.4,30000,35,100240,10.1,0,0,2018-07-28T16:00:00Z,0
2018-07-28T21:00:00Z,89,40,49,2018-07-28,2018-07-28 21:00:00,19.7,90,3,30000,52,100340,5.4,0,0,2018-07-28T19:00:00Z,0
2018-07-29T00:00:00Z,31,13,18,2018-07-29,2018-07-29 00:00:00,19.5,90,2.7,30000,53,100360,3.8,0,0,2018-07-28T22:00:00Z,0
2018-07-29T03:00:00Z,21,8,13,2018-07-29,2018-07-29 03:00:00,18.9,100,2.3,60000,56,100280,4,0,0,2018-07-29T01:00:00Z,0
2018-07-29T06:00:00Z,16,5,11,2018-07-29,2018-07-29 06:00:00,18.1,90,3.1,30000,61,100270,5.1,0,,2018-07-29T04:00:00Z,0
2018-07-29T09:00:00Z,102,28,74,2018-07-29,2018-07-29 09:00:00,21.7,75,5.7,30000,54,100290,10.8,,,2018-07-29T07:00:00Z,0
2018-07-29T12:00:00Z,167,71,96,2018-07-29,2018-07-29 12:00:00,26.8,60,7.7,30000,42,100170,14.9,,,2018-07-29T10:00:00Z,0
2018-07-29T15:00:00Z,128,52,76,2018-07-29,2018-07-29 15:00:00,27.7000000000001,90,6.2,30000,41,100150,12.3,,,2018-07-29T13:00:00Z,0
2018-07-29T18:00:00Z,139,58,81,2018-07-29,2018-07-29 18:00:00,25.8,90,6.7,30000,49,100230,11.8,,,2018-07-29T16:00:00Z,0
2018-07-29T21:00:00Z,83,36,47,2018-07-29,2018-07-29 21:00:00,23.4,75,3.1,30000,58,100340,5.7,,,2018-07-29T19:00:00Z,0
2018-07-30T00:00:00Z,14,7,7,2018-07-30,2018-07-30 00:00:00,21.8,50,3.1,30000,66,100400,6.7,,,2018-07-29T22:00:00Z,0
2018-07-30T03:00:00Z,8,3,5,2018-07-30,2018-07-30 03:00:00,19.6,60,3.6,30000,76,100460,6.7,,,2018-07-30T01:00:00Z,0
2018-07-30T06:00:00Z,105,16,89,2018-07-30,2018-07-30 06:00:00,19.5,75,4.1,30000,77,100520,7.2,0,,2018-07-30T04:00:00Z,0
2018-07-30T09:00:00Z,149,32,117,2018-07-30,2018-07-30 09:00:00,22.7,90,6.4,23110,68,100570,10.2,0,0,2018-07-30T07:00:00Z,0
2018-07-30T12:00:00Z,113,43,70,2018-07-30,2018-07-30 12:00:00,25.5,100,5,16770,58,100520,10,0,,2018-07-30T10:00:00Z,0
2018-07-30T15:00:00Z,160,59,101,2018-07-30,2018-07-30 15:00:00,27.2,60,6.5,30000,55,100470,10.7,0,0,2018-07-30T13:00:00Z,0
2018-07-30T18:00:00Z,206,93,113,2018-07-30,2018-07-30 18:00:00,27.3,25,5.5,30000,50,100460,9.4,0,0,2018-07-30T16:00:00Z,0
2018-07-30T21:00:00Z,66,26,40,2018-07-30,2018-07-30 21:00:00,23,10,1.9,44240,62,100530,4.6,0,0,2018-07-30T19:00:00Z,0
2018-07-31T00:00:00Z,23,14,9,2018-07-31,2018-07-31 00:00:00,20,25,2.6,20000,76,100530,4.7,0,0,2018-07-30T22:00:00Z,0
2018-07-31T03:00:00Z,12,5,7,2018-07-31,2018-07-31 03:00:00,20.2,90,3.2,20000,78,100560,5.8,0,0,2018-07-31T01:00:00Z,0
2018-07-31T06:00:00Z,85,9,76,2018-07-31,2018-07-31 06:00:00,20.7,50,1.9,39800,76,100670,6.9,0,0,2018-07-31T04:00:00Z,0
2018-07-31T09:00:00Z,171,34,137,2018-07-31,2018-07-31 09:00:00,23.8,60,5.2,30000,58,100770,9.4,0,0,2018-07-31T07:00:00Z,0
2018-07-31T12:00:00Z,141,53,88,2018-07-31,2018-07-31 12:00:00,27.7000000000001,75,6.2,30000,44,100810,11.3,0,0,2018-07-31T10:00:00Z,0
2018-07-31T15:00:00Z,154,50,104,2018-07-31,2018-07-31 15:00:00,26.9,60,5.5,36670,45,100800,9.3,0,0,2018-07-31T13:00:00Z,0
2018-07-31T18:00:00Z,228,104,124,2018-07-31,2018-07-31 18:00:00,26.8,0,4.1,23720,46,100800,7.3,0,,2018-07-31T16:00:00Z,0
2018-07-31T21:00:00Z,116,58,58,2018-07-31,2018-07-31 21:00:00,20.4,10,2.7,30000,62,100900,6.6,0,0,2018-07-31T19:00:00Z,0
2018-08-01T00:00:00Z,26,15,11,2018-08-01,2018-08-01 00:00:00,19.9,0,2.9,60000,65,100930,3.9,0,,2018-07-31T22:00:00Z,0
2018-08-01T03:00:00Z,14,7,7,2018-08-01,2018-08-01 03:00:00,18.4,60,3.8,30000,64,100930,6.3,0,0,2018-08-01T01:00:00Z,0
2018-08-01T06:00:00Z,98,20,78,2018-08-01,2018-08-01 06:00:00,18.7,50,2.6,30000,64,101000,6.9,0,0,2018-08-01T04:00:00Z,0
2018-08-01T09:00:00Z,174,35,139,2018-08-01,2018-08-01 09:00:00,25,0,2,19850,48,101040,5.8,0,,2018-08-01T07:00:00Z,0
2018-08-01T12:00:00Z,126,39,87,2018-08-01,2018-08-01 12:00:00,28.7,0,3,16990,41,100980,6,0,,2018-08-01T10:00:00Z,0
2018-08-01T15:00:00Z,135,42,93,2018-08-01,2018-08-01 15:00:00,28.7,40,2.1,18750,39,100900,5.9,0,0,2018-08-01T13:00:00Z,0
2018-08-01T18:00:00Z,221,91,130,2018-08-01,2018-08-01 18:00:00,27.7000000000001,40,1.8,27730,41,100870,3.7,0,0,2018-08-01T16:00:00Z,0
2018-08-01T21:00:00Z,74,36,38,2018-08-01,2018-08-01 21:00:00,23.9,10,2,30000,55,101000,5.8,0,0,2018-08-01T19:00:00Z,0
2018-08-02T00:00:00Z,31,19,12,2018-08-02,2018-08-02 00:00:00,21.2,40,3.8,30000,60,101080,6.9,0,0,2018-08-01T22:00:00Z,0
2018-08-02T03:00:00Z,9,3,6,2018-08-02,2018-08-02 03:00:00,19,40,2.8,30000,67,101100,4.6,0,0,2018-08-02T01:00:00Z,0
2018-08-02T06:00:00Z,88,14,74,2018-08-02,2018-08-02 06:00:00,20.3,10,4.3,30000,63,101160,6.6,0,0,2018-08-02T04:00:00Z,0
2018-08-02T09:00:00Z,204,39,165,2018-08-02,2018-08-02 09:00:00,25.7,10,2.6,30000,50,101230,5.5,0,0,2018-08-02T07:00:00Z,0
2018-08-02T12:00:00Z,142,61,81,2018-08-02,2018-08-02 12:00:00,31.2,25,3,30000,37,101180,6.2,0,0,2018-08-02T10:00:00Z,0
2018-08-02T15:00:00Z,140,55,85,2018-08-02,2018-08-02 15:00:00,32.6,10,3.3,30000,32,101060,7.8,0,0,2018-08-02T13:00:00Z,0
2018-08-02T18:00:00Z,216,96,120,2018-08-02,2018-08-02 18:00:00,31.2,0,3.9,33500,35,101010,6.4,0,0,2018-08-02T16:00:00Z,0
2018-08-02T21:00:00Z,102,47,55,2018-08-02,2018-08-02 21:00:00,26.2,0,4.1,38910,47,101120,7.4,0,0,2018-08-02T19:00:00Z,0
2018-08-03T00:00:00Z,21,14,7,2018-08-03,2018-08-03 00:00:00,24,0,4,30000,52,101130,6,0,0,2018-08-02T22:00:00Z,0
2018-08-03T03:00:00Z,12,5,7,2018-08-03,2018-08-03 03:00:00,21.1,0,3.7,30000,65,101080,5.2,0,0,2018-08-03T01:00:00Z,0
2018-08-03T06:00:00Z,88,18,70,2018-08-03,2018-08-03 06:00:00,22.4,0,3.7,30000,62,101070,6.1,0,0,2018-08-03T04:00:00Z,0
2018-08-03T09:00:00Z,154,38,116,2018-08-03,2018-08-03 09:00:00,28,0,3.3,30000,45,101070,6,0,0,2018-08-03T07:00:00Z,0
2018-08-03T12:00:00Z,149,67,82,2018-08-03,2018-08-03 12:00:00,33,10,2.9,17930,32,100950,10.2,0,0,2018-08-03T10:00:00Z,0
2018-08-03T15:00:00Z,178,66,112,2018-08-03,2018-08-03 15:00:00,34.4,10,2.4,24060,29,100810,7.5,0,0,2018-08-03T13:00:00Z,0
2018-08-03T18:00:00Z,174,78,96,2018-08-03,2018-08-03 18:00:00,33.1,10,4.6,20180,32,100750,8.2,0,0,2018-08-03T16:00:00Z,0
2018-08-03T21:00:00Z,93,42,51,2018-08-03,2018-08-03 21:00:00,28.1,0,6,40000,43,100900,12.3,0,0,2018-08-03T19:00:00Z,0
2018-08-04T00:00:00Z,51,28,23,2018-08-04,2018-08-04 00:00:00,25,0,3.2,40000,49,100920,5.4,0,0,2018-08-03T22:00:00Z,0
2018-08-04T03:00:00Z,9,5,4,2018-08-04,2018-08-04 03:00:00,22.7,0,2.8,40000,51,100880,4.8,0,0,2018-08-04T01:00:00Z,0
2018-08-04T06:00:00Z,23,4,19,2018-08-04,2018-08-04 06:00:00,22.7,25,4,30000,51,100970,8.4,0,0,2018-08-04T04:00:00Z,0
2018-08-04T09:00:00Z,106,29,77,2018-08-04,2018-08-04 09:00:00,28.1,0,3.8,32760,40,101030,8.3,0,,2018-08-04T07:00:00Z,0
2018-08-04T12:00:00Z,134,51,83,2018-08-04,2018-08-04 12:00:00,31.6,25,3.8,22620,32,100980,8.9,0,0,2018-08-04T10:00:00Z,0
2018-08-04T15:00:00Z,133,54,79,2018-08-04,2018-08-04 15:00:00,32.9,0,4.6,19750,30,100890,8.7,0,,2018-08-04T13:00:00Z,0
2018-08-04T18:00:00Z,128,54,74,2018-08-04,2018-08-04 18:00:00,31.4,40,4.7,40000,30,100880,9.3,0,0,2018-08-04T16:00:00Z,0
2018-08-04T21:00:00Z,67,31,36,2018-08-04,2018-08-04 21:00:00,25.6,60,6.3,30300,57,101040,13.9,0,0,2018-08-04T19:00:00Z,0
2018-08-05T00:00:00Z,29,14,15,2018-08-05,2018-08-05 00:00:00,21.9,75,5.1,40000,68,101110,8.6,0,0,2018-08-04T22:00:00Z,0
2018-08-05T03:00:00Z,6,3,3,2018-08-05,2018-08-05 03:00:00,19.6,60,4.6,30000,73,101100,8.5,0,0,2018-08-05T01:00:00Z,0
2018-08-05T06:00:00Z,22,7,15,2018-08-05,2018-08-05 06:00:00,19.2,40,4.7,31610,73,101130,7.9,0,0,2018-08-05T04:00:00Z,0
2018-08-05T09:00:00Z,84,21,63,2018-08-05,2018-08-05 09:00:00,22.6,0,3.8,19490,64,101150,8.9,0,,2018-08-05T07:00:00Z,0
2018-08-05T12:00:00Z,115,53,62,2018-08-05,2018-08-05 12:00:00,28.3,10,3.6,15240,48,101040,7.5,0,0,2018-08-05T10:00:00Z,0
2018-08-05T15:00:00Z,111,41,70,2018-08-05,2018-08-05 15:00:00,30.7,10,3.6,25030,32,100860,8.9,0,0,2018-08-05T13:00:00Z,0
2018-08-05T18:00:00Z,125,47,78,2018-08-05,2018-08-05 18:00:00,29.4,10,3.4,35000,30,100740,6.9,0,0,2018-08-05T16:00:00Z,0
2018-08-05T21:00:00Z,73,19,54,2018-08-05,2018-08-05 21:00:00,24.3,0,2.6,35000,43,100760,4.9,0,0,2018-08-05T19:00:00Z,0
2018-08-06T00:00:00Z,21,10,11,2018-08-06,2018-08-06 00:00:00,19.2,0,1.8,35000,61,100740,3.3,0,0,2018-08-05T22:00:00Z,0
2018-08-06T03:00:00Z,15,4,11,2018-08-06,2018-08-06 03:00:00,18.2,0,1.1,40000,67,100590,1.7,0,0,2018-08-06T01:00:00Z,0
2018-08-06T06:00:00Z,82,20,62,2018-08-06,2018-08-06 06:00:00,21.3,10,0.8,11150,62,100590,3.3,0,0,2018-08-06T04:00:00Z,0
2018-08-06T09:00:00Z,135,26,109,2018-08-06,2018-08-06 09:00:00,29.4,25,2.2,19910,35,100550,4.1,0,0,2018-08-06T07:00:00Z,0
2018-08-06T12:00:00Z,75,28,47,2018-08-06,2018-08-06 12:00:00,32.2,10,2.7,23280,26,100420,7.7,0,0,2018-08-06T10:00:00Z,0
2018-08-06T15:00:00Z,136,50,86,2018-08-06,2018-08-06 15:00:00,34.1,0,1.2,36510,20,100280,10.2,0,0,2018-08-06T13:00:00Z,0
2018-08-06T18:00:00Z,159,84,75,2018-08-06,2018-08-06 18:00:00,32.8,0,2.2,35000,24,100160,6.8,0,0,2018-08-06T16:00:00Z,0
2018-08-06T21:00:00Z,68,33,35,2018-08-06,2018-08-06 21:00:00,26.2,0,1.9,35000,36,100180,4.1,0,0,2018-08-06T19:00:00Z,0
2018-08-07T00:00:00Z,17,5,12,2018-08-07,2018-08-07 00:00:00,24,0,0.5,35000,46,100150,3.9,0,0,2018-08-06T22:00:00Z,0
2018-08-07T03:00:00Z,11,2,9,2018-08-07,2018-08-07 03:00:00,18.5,0,0,32810,64,100020,0.9,0,0,2018-08-07T01:00:00Z,0
2018-08-07T06:00:00Z,91,16,75,2018-08-07,2018-08-07 06:00:00,21.2,0,1.5,30000,58,100020,3.1,0,0,2018-08-07T04:00:00Z,0
2018-08-07T09:00:00Z,139,36,103,2018-08-07,2018-08-07 09:00:00,29.9,50,2.5,19800,37,99940,5.5,0,0,2018-08-07T07:00:00Z,0
