CODGEO,NOM_COMM,STATUT,POPULATION,superficie_ha,x_ctr,y_ctr,id
70410,PIN,Commune simple,681,1378.09450899959,915819.771892935,6697193.41834038,6072
25056,BESANCON,Préfecture de département,116952,6487.02121249935,928283.929693339,6688232.57610995,6073
25560,THISE,Commune simple,3136,928.325577500163,932925.046202443,6691902.41020953,6074
25508,ROULANS,Commune simple,1128,808.900835999939,944337.701642369,6695787.81121285,6075
25446,PASSAVANT,Commune simple,233,1470.29920799955,956578.846647049,6691949.07540112,6076
25529,SANCEY,Commune simple,1275,3054.36162549976,969818.805051083,6694205.72811066,6077
25356,MAICHE,Commune simple,4282,1769.03494949958,987253.596748906,6689100.68075035,6078
25193,DAMPRICHARD,Commune simple,1817,2126.72495499977,992878.583836381,6689167.22572862,6079
56009,BANGOR,Commune simple,957,2550.3860764994,232616.702869424,6708639.34694157,6112
44049,LE CROISIC,Commune simple,4036,457.79087949991,282918.245788278,6702595.94127408,6116
44069,GUERANDE,Commune simple,15858,8170.06920299851,291250.425165664,6706381.49297039,6117
44184,SAINT-NAZAIRE,Sous-préfecture,68513,4948.79476049966,303351.740659027,6699842.81413085,6118
44052,DONGES,Commune simple,7330,5915.02461899851,317231.819697339,6704838.56976359,6119
44195,SAVENAY,Commune simple,8100,2605.41012049983,329035.816662246,6706743.53084054,6120
44045,CORDEMAIS,Commune simple,3431,3755.01121949921,334829.502374289,6699775.34447438,6121
44209,TREILLIERES,Commune simple,8226,2927.83005099996,350757.97615234,6701126.17051448,6122
44035,LA CHAPELLE-SUR-ERDRE,Commune simple,18412,3353.90761999956,355626.572573502,6699136.27784286,6123
44179,SAINT-MARS-DU-DESERT,Commune simple,4396,3066.10559699959,364609.969043603,6704646.15600632,6124
44003,ANCENIS,Sous-préfecture,7474,2023.63167399991,384644.235606109,6706442.52456648,6125
44163,VAIR-SUR-LOIRE,Commune simple,4491,4948.57594149969,390120.659473843,6708046.28493977,6126
49244,MAUGES-SUR-LOIRE,Commune simple,18250,19419.6107959951,403549.903499732,6700777.44727172,6127
49063,CHALONNES-SUR-LOIRE,Commune simple,6528,3882.71520199862,415241.276964985,6701213.75536993,6128
49223,MURS-ERIGNE,Commune simple,5368,1771.69547099954,432052.201435964,6705439.41661652,6129
49246,LES PONTS-DE-CE,Commune simple,12112,1933.60680399955,435278.449412214,6708867.60818798,6130
49201,LA MENITRE,Commune simple,2102,1810.4200985001,454451.353777695,6705797.74870065,6131
49180,LONGUE-JUMELLES,Commune simple,6875,9644.7150874985,465677.520918739,6704399.29002489,6132
49368,VERNANTES,Commune simple,1975,4118.86227099925,475881.823600344,6703557.6475008,6133
49369,VERNOIL-LE-FOURRIER,Commune simple,1256,3362.90542499946,481096.242652571,6703607.43667182,6134
37241,SAVIGNE-SUR-LATHAN,Commune simple,1363,1758.63040549927,498603.28265568,6708878.12274558,6135
37002,AMBILLOU,Commune simple,1853,4974.31133049866,507585.646731524,6708852.87528122,6136
37195,LA RICHE,Commune simple,10276,810.098309999865,521821.686189845,6700562.10394339,6137
37261,TOURS,Préfecture de département,134803,3371.44110099842,526253.095352988,6702282.11279763,6138
37156,MONTLOUIS-SUR-LOIRE,Commune simple,10787,2475.91176099975,537130.131390795,6700256.42746631,6139
37003,AMBOISE,Commune simple,13246,4092.75521049856,549140.849081943,6700947.3438665,6140
41180,PONTLEVOY,Commune simple,1513,5111.08726299899,566510.779914238,6701094.14751009,6141
41094,FRESNES,Commune simple,1136,1645.74939649971,580118.42212948,6705373.91392452,6142
41059,CONTRES,Commune simple,3530,3570.90980299999,582076.795322937,6703466.72910349,6143
41157,MUR-DE-SOLOGNE,Commune simple,1501,5315.42760449961,594347.849070895,6702873.76126611,6144
41140,MILLANCAY,Commune simple,752,6137.93977249912,608110.500568383,6706307.02866124,6145
41084,LA FERTE-IMBAULT,Commune simple,985,5127.56805199941,621531.223333714,6700689.15844469,6146
41232,SALBRIS,Commune simple,5509,10649.0143344975,627988.272051944,6701872.25667536,6147
41249,SOUESMES,Commune simple,1124,10050.5823429979,637498.218464661,6706650.19590184,6148
18185,PRESLY,Commune simple,235,7477.97911749841,648921.735010409,6698750.77793544,6149
18170,OIZON,Commune simple,706,6228.85940799857,663255.984380409,6705993.44196173,6150
18269,VAILLY-SUR-SAULDRE,Commune simple,748,1846.03413399952,673746.782485539,6706241.21683908,6151
18032,BOULLERET,Commune simple,1360,3272.09507399874,691258.970377769,6703524.71323049,6152
58086,COSNE-COURS-SUR-LOIRE,Sous-préfecture,10629,5340.44884049883,695656.26512176,6700249.21750707,6153
58002,ALLIGNY-COSNE,Commune simple,864,3495.26914299831,705480.294152506,6704801.50473594,6154
58109,ENTRAINS-SUR-NOHAIN,Commune simple,910,5987.62810599947,720507.1655243,6706745.32778184,6155
58079,CLAMECY,Sous-préfecture,3993,3032.79540849937,738494.979368642,6706900.51371018,6156
58103,DORNECY,Commune simple,503,1774.07806749986,744401.180235434,6704842.43139928,6157
89446,VEZELAY,Commune simple,438,2167.99251499932,753534.362474587,6705970.46975283,6158
89235,MAGNY,Commune simple,860,3095.23798449917,773172.623594124,6708213.30016255,6159
21531,ROUVRAY,Commune simple,586,935.662179499765,783708.190358381,6702506.78287102,6160
21426,MONTBERTHAULT,Commune simple,227,1192.95229599985,787255.581800785,6707416.23348912,6161
21505,PRECY-SOUS-THIL,Commune simple,774,852.209883500026,799290.274690392,6700890.70169502,6162
21710,VITTEAUX,Commune simple,1075,2054.88770600004,816388.522927455,6700770.8940625,6163
21670,VERREY-SOUS-SALMAISE,Commune simple,320,816.417862500261,826200.75412709,6705537.73600457,6164
21561,SAINT-MARTIN-DU-MONT,Commune simple,450,3803.29754099885,836629.218689558,6703213.32482274,6165
21408,MESSIGNY-ET-VANTOUX,Commune simple,1577,3410.86612549921,850903.137262269,6703954.3156303,6166
21555,SAINT-JULIEN,Commune simple,1474,1665.14835849997,861490.578521761,6701686.84196733,6167
21416,MIREBEAU-SUR-BEZE,Commune simple,2066,2239.95482099958,875086.967744087,6702796.70958632,6168
21618,TALMAY,Commune simple,563,2169.99284500021,885662.765192246,6699117.28194876,6169
70279,GRAY,Commune simple,5555,2026.41507499967,896730.560984089,6706755.84290476,6170
70528,VELESMES-ECHEVANNE,Commune simple,510,2235.86731449925,902826.535070266,6705839.23689106,6171
70282,GY,Commune simple,1088,2499.98077000016,911610.694597621,6704015.61219485,6172
70447,RIOZ,Commune simple,2089,1687.31096799968,931735.688936711,6708618.09711835,6173
25382,MONCEY,Commune simple,522,474.656644000031,936639.265856881,6700420.07449241,6174
25047,BAUME-LES-DAMES,Commune simple,5291,2504.22243349963,952309.42254693,6700208.55908845,6175
25156,CLERVAL,Commune simple,1035,1169.39522549933,964152.740964408,6705781.70482432,6176
25315,L'ISLE-SUR-LE-DOUBS,Commune simple,3108,1087.98000299951,970484.785241882,6708767.97414666,6177
25463,PONT-DE-ROIDE-VERMONDANS,Commune simple,4261,1379.27400900002,983776.69788044,6705092.48658514,6178
25063,BLAMONT,Commune simple,1168,972.955931499668,990726.803383062,6705954.76123553,6179
25275,GLERE,Commune simple,218,1632.42864699987,1000659.75468536,6701814.80390174,6180
56152,LE PALAIS,Commune simple,2580,1763.75701550008,234543.3265032,6711806.22047665,6212
56086,ILE-D'HOUAT,Commune simple,246,322.701660500047,250272.371815273,6715872.97595348,6213
56085,HOEDIC,Commune simple,119,221.864889500047,256755.685465696,6709757.34692362,6214
44125,PIRIAC-SUR-MER,Commune simple,2178,1176.38455650009,283967.029280731,6712016.38104886,6216
44183,SAINT-MOLF,Commune simple,2452,2311.97921049984,291807.404862891,6712639.18298906,6217
44072,HERBIGNAC,Commune simple,6307,7144.54052099812,299896.822521403,6718647.05962675,6218
44129,PONTCHATEAU,Commune simple,10191,5556.37638449873,316213.797718774,6716068.29341847,6219
44025,CAMPBON,Commune simple,3904,4992.23340849924,325726.125360104,6713515.12315121,6220
44015,BLAIN,Commune simple,9543,10155.8951664975,341069.225137051,6717808.32758883,6221
44073,HERIC,Commune simple,5661,7422.1780779987,350583.373381544,6712546.10695434,6222
44110,NORT-SUR-ERDRE,Commune simple,8272,6718.13133049892,359671.134232354,6714933.0369483,6223
44082,LIGNE,Commune simple,4859,4565.97157149929,369761.473188228,6709231.98531192,6224
44096,MESANGER,Commune simple,4623,5062.96210599945,381607.42991755,6711666.84617762,6225
44213,LOIREAUXENCE,Commune simple,7310,11842.379465998,396576.276020781,6712054.75906803,6226
49068,CHAMPTOCE-SUR-LOIRE,Commune simple,1866,3723.63231599977,408031.051791456,6710507.25558338,6227
49026,BECON-LES-GRANITS,Commune simple,2752,4681.50924349885,414064.416212968,6717869.10350981,6228
49007,ANGERS,Préfecture de département,150125,4399.80973399963,432259.811462497,6714503.66542415,6229
49353,TRELAZE,Commune simple,13125,1221.49858300016,438307.455477333,6711435.45697509,6230
49307,LOIRE-AUTHION,Commune simple,15471,11525.4855119975,446043.986866309,6711987.99046096,6231
49021,BEAUFORT-EN-ANJOU,Commune simple,7009,4237.89599749934,458135.674431011,6709438.29991083,6232
49221,MOULIHERNE,Commune simple,883,4117.54394249898,475072.346715872,6710146.49782277,6233
49228,NOYANT,Commune simple,1879,2700.04961249931,482400.869925584,6715872.49658886,6234
37062,CHATEAU-LA-VALLIERE,Commune simple,1719,1935.97513599909,498842.472384965,6717416.35229717,6235
37249,SONZAY,Commune simple,1381,4840.56892449918,510166.839723539,6715557.39126927,6236
37245,SEMBLANCAY,Commune simple,2128,3591.6781684988,516679.553554884,6714303.93726848,6237
37153,MONNAIE,Commune simple,4206,3895.0437384987,533404.307641661,6713282.5109302,6238
37010,AUZOUER-EN-TOURAINE,Commune simple,2156,3404.51829949934,544866.971179064,6719086.29392577,6239
37043,CANGEY,Commune simple,1080,2268.50125899924,553959.059127557,6711636.84644081,6240
41167,ONZAIN,Commune simple,3477,3026.80035299955,561848.220853764,6714072.69270941,6241
41212,SAINT-GERVAIS-LA-FORET,Commune simple,3285,887.879234999435,576730.732776159,6719057.14372627,6242
41150,MONT-PRES-CHAMBORD,Commune simple,3217,2842.05375699987,583326.677668467,6718605.86128784,6243
41271,VERNOU-EN-SOLOGNE,Commune simple,609,5508.05168299968,601552.070182267,6711716.20395426,6244
41159,NEUNG-SUR-BEUVRON,Commune simple,1230,6609.70040549864,610560.399596807,6715682.72199925,6245
41231,SAINT-VIATRE,Commune simple,1285,9910.83177549903,619726.29533522,6713228.19921107,6246
41161,NOUAN-LE-FUZELIER,Commune simple,2356,8768.37383199833,626964.870673885,6715573.70925017,6247
18037,BRINON-SUR-SAULDRE,Commune simple,1008,11805.9027214979,641869.049758477,6718969.65466759,6248
18015,AUBIGNY-SUR-NERE,Commune simple,5582,6127.28217049891,656381.959872909,6709682.83439055,6249
18030,BLANCAFORT,Commune simple,1116,6523.77921349813,665536.84958493,6715036.7190323,6250
45087,CHATILLON-SUR-LOIRE,Commune simple,3145,3951.15091049941,680123.979888529,6719102.64279803,6251
45040,BONNY-SUR-LOIRE,Commune simple,1993,2668.62422399912,687932.471071557,6719711.77590137,6252
58044,LA CELLE-SUR-LOIRE,Commune simple,855,2138.49116099955,695106.749280263,6709423.20027357,6253
58227,SAINT-AMAND-EN-PUISAYE,Commune simple,1278,4175.50233249926,705892.450485126,6716412.63051281,6254
89158,ETAIS-LA-SAUVIN,Commune simple,663,4474.72945349865,726340.764844031,6712361.53564336,6255
89007,ANDRYES,Commune simple,443,2950.93024799913,735025.91279946,6714513.80052567,6256
89091,CHATEL-CENSOIR,Commune simple,647,2488.48090149959,748018.660187237,6713880.51996589,6257
89057,BROSSES,Commune simple,310,2029.55752699947,751881.266012585,6714671.77816099,6258
89025,AVALLON,Sous-préfecture,7118,2691.54541449963,769003.265706858,6709494.78018559,6259
89197,GUILLON,Commune simple,489,1227.23192549993,782073.168838116,6714794.78857367,6260
21247,EPOISSES,Commune simple,771,2136.84275299929,788126.339635643,6712135.20076108,6261
21603,SEMUR-EN-AUXOIS,Commune simple,4107,1910.17648399952,801021.298881315,6710934.69696425,6262
21663,VENAREY-LES-LAUMES,Commune simple,2895,1037.75692049981,808343.613635596,6716217.67429695,6263
21288,FROLOIS,Commune simple,171,3472.57891249976,823963.847675968,6715600.58910582,6264
21142,CHANCEAUX,Commune simple,231,2114.08410700037,830938.9704386,6715324.00887572,6265
21587,SAULX-LE-DUC,Commune simple,267,2827.26902749904,852066.434346855,6718620.71418146,6266
21317,IS-SUR-TILLE,Commune simple,4432,2233.40735499959,858198.56186385,6716060.12727163,6267
21071,BEZE,Commune simple,733,2339.11466399998,871675.522674613,6709808.57176021,6268
21277,FONTAINE-FRANCAISE,Commune simple,909,3017.29604949943,877807.497381644,6717440.12854383,6269
70026,ARC-LES-GRAY,Commune simple,2516,1200.68128799954,894411.15903753,6710119.90393227,6270
70058,BEAUJEU-SAINT-VALLIER-PIERREJUX-ET-QUITTEUR,Commune simple,946,3588.33341649885,902707.313434809,6714367.70625803,6271
70418,LA ROMAINE,Commune simple,467,2109.50286049897,918090.281273266,6719359.91062634,6272
70257,FRETIGNEY-ET-VELLOREILLE,Commune simple,709,2257.13436299945,921182.563833899,6714031.36401563,6273
70309,LOULANS-VERCHAMP,Commune simple,486,823.712800500032,941437.45473166,6709884.38753325,6274
25505,ROUGEMONT,Commune simple,1195,1800.87429800012,952075.599013168,6714201.46969024,6275
25553,SOYE,Commune simple,386,1411.12602749961,963912.608884903,6711614.18376325,6276
25394,MONTENOIS,Commune simple,1526,791.80398399957,975245.292472541,6716750.55323717,6277
25388,MONTBELIARD,Sous-préfecture,25697,1476.02390349984,985324.874685244,6719609.10567288,6278
25031,AUDINCOURT,Commune simple,14552,851.379189999403,990158.611911258,6716048.28197973,6279
90033,DELLE,Commune simple,5818,906.967758999598,1000676.60283301,6719618.26012067,6280
68074,DURLINSDORF,Commune simple,555,781.327637999553,1018666.15697639,6718714.36773014,6281
68090,FERRETTE,Commune simple,731,199.947023499945,1024754.82796983,6719286.26533741,6282
56186,QUIBERON,Commune simple,4987,920.914956499565,239411.017826001,6727601.34330568,6312
56214,SAINT-GILDAS-DE-RHUYS,Commune simple,1685,1519.17413799949,261405.476291626,6728653.2939734,6314
56240,SARZEAU,Commune simple,7756,5890.45618049851,267570.877254769,6729467.84536034,6315
56052,DAMGAN,Commune simple,1656,842.489610999775,280624.7376508,6728337.20101955,6316
56155,PENESTIN,Commune simple,1790,2102.90420249963,288655.597493342,6722303.56945714,6317
56147,NIVILLAC,Commune simple,4364,5561.67369049874,305413.203433366,6728668.87791446,6318
44098,MISSILLAC,Commune simple,5076,5986.77732399904,310394.964336019,6722518.20259823,6319
44161,SAINT-GILDAS-DES-BOIS,Commune simple,3617,3333.37617699927,319441.66295312,6724240.13390473,6320
44128,PLESSE,Commune simple,5017,10493.4750589983,332468.98187743,6728635.12476879,6321
44214,VAY,Commune simple,2047,3598.93962349869,346095.674312452,6726605.69326308,6322
44113,NOZAY,Commune simple,3956,5801.66404049914,354280.2776271,6729242.65375089,6323
44077,JOUE-SUR-ERDRE,Commune simple,2326,5590.5440889976,366781.638693995,6721425.81762998,6324
44180,SAINT-MARS-LA-JAILLE,Commune simple,2417,2036.0390689985,384573.308575316,6722914.55339894,6325
49054,CANDE,Commune simple,2916,483.575983999851,396648.612370808,6725290.80446111,6326
49183,LE LOUROUX-BECONNAIS,Commune simple,3016,6611.23198849868,406534.540656036,6720449.24614928,6327
49367,ERDRE-EN-ANJOU,Commune simple,5648,9272.29416499716,413380.282367594,6727119.43136168,6328
49214,MONTREUIL-JUIGNE,Commune simple,7213,1444.29601249959,428085.950377399,6721890.03856211,6329
49129,ECOUFLANT,Commune simple,3798,1773.04694399923,435358.788015606,6720109.01414924,6330
49333,SEICHES-SUR-LE-LOIR,Commune simple,2974,2907.81836299906,447699.762265464,6727993.70281777,6331
49209,MONTIGNE-LES-RAIRIES,Commune simple,378,979.816026499584,458663.201795711,6729916.11950022,6332
49018,BAUGE-EN-ANJOU,Commune simple,11873,27058.7338979933,466802.274066993,6723010.90889322,6333
72117,DISSE-SOUS-LE-LUDE,Commune simple,564,2246.66847849937,486041.484492549,6727295.69761209,6334
37279,VILLIERS-AU-BOUIN,Commune simple,770,3021.35820499992,495882.21791804,6723770.82532179,6335
37231,SAINT-PATERNE-RACAN,Commune simple,1654,4796.55461899876,509632.873600573,6723208.13638954,6336
37170,NEUVY-LE-ROI,Commune simple,1112,4707.92461299871,518913.600536808,6725442.93402049,6337
37021,BEAUMONT-LA-RONCE,Commune simple,1211,3930.21515699956,524982.913513888,6721322.16206505,6338
37063,CHATEAU-RENAULT,Commune simple,5072,338.416070499877,542796.343860895,6723380.84844848,6339
37240,SAUNAY,Commune simple,675,2628.44560649934,546605.602467717,6723949.20923716,6340
41142,VALENCISSE,Commune simple,1735,3112.15925149931,564031.844864234,6721917.82155749,6341
41018,BLOIS,Préfecture de département,45539,3731.70751449926,572671.269992989,6721482.73795768,6342
41104,HUISSEAU-SUR-COSSON,Commune simple,2310,2284.9448129994,583844.398881047,6722734.12715043,6343
41074,DHUIZON,Commune simple,1269,4548.54199699872,600387.087075743,6721685.34566625,6344
41297,YVOY-LE-MARRON,Commune simple,622,5121.34838549872,613564.28720386,6726905.25713085,6345
41046,CHAUMONT-SUR-THARONNE,Commune simple,1121,8034.19837449805,619104.363154009,6724244.05831466,6346
41106,LAMOTTE-BEUVRON,Commune simple,4798,2366.84847949905,626625.143354507,6723009.11936822,6347
45171,ISDES,Commune simple,546,4381.14569299861,644527.904982384,6729537.09190398,6348
45063,CERDON,Commune simple,983,6741.22608749901,653559.239005246,6725706.26502595,6349
45108,COULLONS,Commune simple,2483,8143.34000449743,662895.089790114,6724267.48361324,6350
45053,BRIARE,Commune simple,5748,4533.62934999875,680865.036177251,6727211.93623932,6351
45238,OUSSON-SUR-LOIRE,Commune simple,739,545.187113999722,684577.540899956,6722191.70668101,6352
89220,LAVAU,Commune simple,488,5553.19006999866,699741.104097161,6722039.12470561,6353
89344,SAINT-FARGEAU,Commune simple,1695,6834.66290399773,706393.847933272,6726870.86112227,6354
89367,SAINTS-EN-PUISAYE,Commune simple,597,2745.70649649936,720248.003497743,6724801.56836595,6355
89125,COURSON-LES-CARRIERES,Commune simple,869,3457.28131699862,737634.705652665,6722316.52876176,6356
89238,MAILLY-LE-CHATEAU,Commune simple,579,3742.81576949942,745059.914434219,6720406.18759853,6357
89441,VERMENTON,Commune simple,1361,5333.16122499805,759053.663460491,6730078.3707744,6358
89208,JOUX-LA-VILLE,Commune simple,1237,4333.51546099937,765384.463983024,6724732.25926545,6359
