numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,X,date.ok,jour.ok,temp
07149,20180331090000,99940,140,1,250,3,281.05,276.650000,74,30000,60,6,2,90,7,450,38,mq,mq,98860,mq,mq,380,mq,mq,mq,mq,mq,mq,mq,5.700000,6.1,-10,0,0.000000,0,-30,-0.100000,0,-0.100000,-0.100000,0.600000,mq,mq,mq,mq,1,6,mq,7,6,mq,mq,mq,mq,mq,mq,mq,"",2018-03-31T07:00:00Z,2018-03-31,7.90000000000003
07149,20180331120000,100100,160,1,200,4.7,282.05,278.250000,77,25000,21,6,2,90,7,450,38,mq,mq,99020,mq,mq,570,mq,mq,mq,mq,mq,mq,mq,7.900000,7.9,-10,1,0.000000,0,-60,-0.100000,0,-0.100000,-0.100000,0.600000,mq,mq,mq,mq,5,8,mq,6,6,mq,mq,mq,mq,mq,mq,mq,"",2018-03-31T10:00:00Z,2018-03-31,8.90000000000003
07149,20180331150000,100170,70,3,230,5.8,282.95,276.250000,63,35730,3,2,2,90,7,800,38,mq,mq,99090,mq,mq,560,mq,mq,mq,mq,mq,mq,mq,8.100000,8.6,-10,1,0.000000,0,-30,0.000000,0,-0.100000,-0.100000,0.600000,mq,mq,mq,mq,2,8,mq,6,6,mq,mq,mq,mq,mq,mq,mq,"",2018-03-31T13:00:00Z,2018-03-31,9.80000000000001
07149,20180331180000,100290,120,3,250,5.9,282.05,276.050000,66,30000,3,2,2,90,5,1250,38,23,12,99210,mq,mq,610,276.350000,mq,284.250000,mq,mq,mq,mq,8.300000,11.2,-10,0,0.000000,0,-60,0.000000,0,0.000000,-0.100000,-0.100000,mq,mq,mq,mq,4,6,mq,3,3,mq,5,0,mq,mq,mq,mq,"",2018-03-31T16:00:00Z,2018-03-31,8.90000000000003
07149,20180331210000,100610,310,2,250,3.9,279.95,277.450000,84,30000,3,2,2,90,7,450,38,mq,mq,99520,mq,mq,790,mq,mq,mq,mq,mq,mq,mq,5.400000,12.2,-10,0,0.000000,0,-30,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,7,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-03-31T19:00:00Z,2018-03-31,6.80000000000001
07149,20180401000000,100790,170,3,270,5.2,279.55,276.650000,82,30000,1,2,2,90,5,450,35,23,mq,99690,mq,mq,940,mq,mq,mq,mq,mq,mq,mq,7.800000,9.3,-10,0,0.000000,0,-60,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,5,6,mq,5,3,mq,mq,mq,mq,mq,mq,mq,"",2018-03-31T22:00:00Z,2018-03-31,6.40000000000003
07149,20180401030000,100950,160,1,260,4.6,279.25,276.550000,83,26090,3,2,2,90,7,450,38,mq,mq,99850,mq,mq,1150,mq,mq,mq,mq,mq,mq,mq,7.700000,8.2,-10,0,0.000000,0,-30,0.000000,0,0.000000,-0.100000,-0.100000,mq,mq,mq,mq,7,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-01T01:00:00Z,2018-04-01,6.10000000000002
07149,20180401060000,101120,170,3,240,4,279.25,276.950000,85,30000,2,2,2,100,8,450,38,mq,mq,100020,mq,mq,1300,279.050000,mq,282.150000,mq,mq,mq,mq,5.900000,7.2,-10,0,0.000000,0,-60,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,8,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-01T04:00:00Z,2018-04-01,6.10000000000002
07149,20180401090000,101360,240,1,270,5.6,281.25,277.050000,75,18000,1,2,2,90,7,450,38,mq,mq,100260,mq,mq,1400,mq,mq,mq,mq,mq,mq,mq,8.300000,8.5,-10,0,0.000000,0,-30,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,6,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-01T07:00:00Z,2018-04-01,8.10000000000002
07149,20180401120000,101460,110,1,250,4.3,282.95,276.450000,64,25000,1,2,2,90,7,800,38,mq,mq,100370,mq,mq,1350,mq,mq,mq,mq,mq,mq,mq,6.700000,8,-10,0,0.000000,0,-60,0.000000,0,0.000000,-0.100000,-0.100000,mq,mq,mq,mq,3,6,mq,6,6,mq,mq,mq,mq,mq,mq,mq,"",2018-04-01T10:00:00Z,2018-04-01,9.80000000000001
07149,20180401150000,101420,-40,8,270,2,283.75,274.850000,54,41890,3,2,2,90,7,1250,38,mq,mq,100330,mq,mq,1240,mq,mq,mq,mq,mq,mq,mq,3.400000,6.2,-10,0,0.000000,0,-30,0.000000,0,0.000000,-0.100000,-0.100000,mq,mq,mq,mq,7,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-01T13:00:00Z,2018-04-01,10.6
07149,20180401180000,101370,-50,6,210,2.7,282.85,273.950000,54,44090,3,2,2,90,1,1750,35,21,mq,100280,mq,mq,1070,279.250000,mq,284.450000,mq,mq,mq,mq,4.500000,6.3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,-0.100000,mq,mq,mq,mq,7,4,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-01T16:00:00Z,2018-04-01,9.70000000000005
07149,20180401210000,101330,-50,8,140,1.5,281.45,275.050000,64,20000,3,2,2,100,7,2800,30,22,mq,100230,mq,mq,710,mq,mq,mq,mq,mq,mq,mq,2.200000,3.4,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-01T19:00:00Z,2018-04-01,8.30000000000001
07149,20180402000000,101190,-140,8,150,2.3,281.15,274.550000,63,20000,3,2,2,100,7,1750,35,mq,mq,100090,mq,mq,400,mq,mq,mq,mq,mq,mq,mq,3.600000,3.6,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,-0.100000,mq,mq,mq,mq,7,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-01T22:00:00Z,2018-04-01,8
07149,20180402030000,100940,-250,8,160,2.7,280.65,274.750000,66,25000,2,2,2,90,7,1250,35,mq,mq,99840,mq,mq,-10,mq,mq,mq,mq,mq,mq,mq,4.400000,5.8,-10,0,0.000000,0,-30,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,7,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-02T01:00:00Z,2018-04-02,7.5
07149,20180402060000,100710,-220,6,160,2.8,280.55,274.350000,65,30000,3,2,2,90,7,2250,35,mq,mq,99620,mq,mq,-400,280.350000,mq,282.850000,mq,mq,mq,mq,4.300000,4.7,-10,0,0.000000,0,-60,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-02T04:00:00Z,2018-04-02,7.40000000000003
07149,20180402090000,100590,-110,6,170,4,283.25,275.350000,58,30000,2,2,2,90,1,1250,35,23,mq,99510,mq,mq,-750,mq,mq,mq,mq,mq,mq,mq,6.100000,6.6,-10,0,0.000000,0,-30,0.000000,0,0.000000,-0.100000,-0.100000,mq,mq,mq,mq,7,3,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-02T07:00:00Z,2018-04-02,10.1
07149,20180402120000,100310,-260,8,160,4,287.15,276.850000,50,25000,21,6,2,90,7,2250,35,mq,mq,99250,mq,mq,-1120,mq,mq,mq,mq,mq,mq,mq,6.700000,7.8,-10,0,0.000000,0,-60,-0.100000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-02T10:00:00Z,2018-04-02,14
07149,20180402150000,100130,-180,5,200,4.3,288.25,279.050000,54,49960,3,2,2,90,7,2250,35,mq,mq,99070,mq,mq,-1260,mq,mq,mq,mq,mq,mq,mq,6.500000,9,-10,0,0.000000,0,-30,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-02T13:00:00Z,2018-04-02,15.1
07149,20180402180000,100040,-90,8,170,2.3,286.25,280.650000,69,46700,60,6,6,100,3,2250,35,27,mq,98980,mq,mq,-1300,280.550000,mq,289.150000,mq,mq,mq,mq,3.700000,5.5,-10,1,0.000000,0,-60,0.200000,0.2,0.200000,0.200000,0.200000,mq,mq,mq,mq,7,3,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-02T16:00:00Z,2018-04-02,13.1
07149,20180402210000,100120,70,2,190,2.8,285.65,281.350000,75,20000,21,6,2,100,7,1750,35,mq,mq,99050,mq,mq,-1180,mq,mq,mq,mq,mq,mq,mq,5.000000,6.1,-10,1,0.000000,0,-30,-0.100000,0.4,0.600000,0.600000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-02T19:00:00Z,2018-04-02,12.5
07149,20180403000000,100110,-10,8,190,3.2,284.95,281.450000,79,20000,3,2,2,90,5,2250,35,23,mq,99040,mq,mq,-1050,mq,mq,mq,mq,mq,mq,mq,5.300000,5.3,-10,1,0.000000,0,-60,-0.100000,0,0.400000,0.600000,0.600000,mq,mq,mq,mq,7,3,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-02T22:00:00Z,2018-04-02,11.8
07149,20180403030000,100100,-10,5,170,3,284.35,280.850000,79,19700,3,2,2,90,4,2250,35,23,11,99030,mq,mq,-810,mq,mq,mq,mq,mq,mq,mq,5.000000,6,-10,1,0.000000,0,-30,0.000000,0,-0.100000,0.600000,0.600000,mq,mq,mq,mq,3,3,mq,6,0,mq,mq,mq,mq,mq,mq,mq,"",2018-04-03T01:00:00Z,2018-04-03,11.2
07149,20180403060000,100100,-10,5,190,4.1,282.85,279.350000,79,25000,25,8,6,100,8,2250,30,27,mq,99020,mq,mq,-600,282.750000,mq,286.150000,mq,mq,mq,mq,6.000000,9.3,-10,1,0.000000,0,-60,0.400000,0.4,0.400000,0.800000,1.000000,mq,mq,mq,mq,7,3,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-03T04:00:00Z,2018-04-03,9.70000000000005
07149,20180403090000,100150,70,1,190,4.7,286.25,278.850000,61,30000,25,8,6,90,4,1250,35,27,mq,99090,mq,mq,-420,mq,mq,mq,mq,mq,mq,mq,9.000000,9,-10,1,0.000000,0,-30,-0.100000,0,0.400000,0.400000,1.000000,mq,mq,mq,mq,6,3,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-03T07:00:00Z,2018-04-03,13.1
07149,20180403120000,100100,-50,8,190,4.4,286.65,281.050000,69,17040,3,2,2,100,7,800,35,mq,mq,99040,mq,mq,-210,mq,mq,mq,mq,mq,mq,mq,7.000000,8.1,-10,1,0.000000,0,-60,0.000000,0,-0.100000,0.400000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-03T10:00:00Z,2018-04-03,13.5
07149,20180403150000,99950,-150,6,180,4.8,285.85,283.750000,87,20000,25,8,6,100,8,800,39,mq,mq,98890,mq,mq,-180,mq,mq,mq,mq,mq,mq,mq,8.400000,8.8,-10,1,0.000000,0,-30,1.800000,1.8,1.800000,2.200000,2.800000,mq,mq,mq,mq,1,9,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-03T13:00:00Z,2018-04-03,12.7
07149,20180403180000,100070,110,1,200,3.5,283.65,280.750000,82,30000,1,1,1,40,0,8000,30,20,12,99000,mq,mq,20,282.850000,mq,288.150000,mq,mq,mq,mq,5.700000,8.5,-10,1,0.000000,0,-60,0.000000,0.4,2.200000,2.200000,3.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-03T16:00:00Z,2018-04-03,10.5
07149,20180403210000,100250,170,1,180,2.5,281.35,279.950000,91,30000,1,0,0,0,0,mq,30,20,10,99170,mq,mq,120,mq,mq,mq,mq,mq,mq,mq,4.300000,5.2,-10,1,0.000000,0,-30,0.000000,0,0.400000,2.200000,2.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-03T19:00:00Z,2018-04-03,8.20000000000005
07149,20180404000000,100180,-70,8,170,2.5,281.15,279.750000,91,30000,3,2,2,90,7,1750,35,27,mq,99100,mq,mq,60,mq,mq,mq,mq,mq,mq,mq,5.000000,5.4,-10,1,0.000000,0,-60,0.000000,0,0.000000,2.200000,2.600000,mq,mq,mq,mq,3,3,mq,5,3,mq,mq,mq,mq,mq,mq,mq,"",2018-04-03T22:00:00Z,2018-04-03,8
07149,20180404030000,100050,-130,7,140,4,281.75,281.350000,97,5010,81,8,6,90,7,450,38,mq,mq,98970,mq,mq,-60,mq,mq,mq,mq,mq,mq,mq,6.300000,6.3,-10,1,0.000000,0,-30,1.200000,4.4,4.400000,4.800000,7.000000,mq,mq,mq,mq,3,6,mq,6,6,mq,1,9,mq,mq,mq,mq,"",2018-04-04T01:00:00Z,2018-04-04,8.60000000000002
07149,20180404060000,100010,-40,5,170,2.1,282.25,281.650000,96,19590,1,2,2,90,6,450,35,23,mq,98930,mq,mq,-90,280.850000,mq,283.750000,mq,mq,mq,mq,3.700000,4.6,-10,1,0.000000,0,-60,0.000000,0.2,4.600000,4.600000,6.800000,mq,mq,mq,mq,5,6,mq,6,3,mq,mq,mq,mq,mq,mq,mq,"",2018-04-04T04:00:00Z,2018-04-04,9.10000000000002
07149,20180404090000,100080,80,1,200,6,284.95,281.750000,81,18150,0,8,6,0,1,450,mq,mq,mq,99010,mq,mq,-80,mq,mq,mq,mq,mq,mq,mq,11.000000,11,-10,1,0.000000,,mq,0.200000,0.2,0.400000,4.800000,7.000000,mq,mq,mq,mq,3,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-04T07:00:00Z,2018-04-04,11.8
07149,20180404120000,100100,30,3,200,8.6,286.95,278.550000,57,31350,3,2,2,75,6,1250,35,20,10,99040,mq,mq,0,mq,mq,mq,mq,mq,mq,mq,13.900000,15.3,-10,0,0.000000,0,-60,0.000000,0,0.200000,4.800000,7.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-04T10:00:00Z,2018-04-04,13.8
07149,20180404150000,100100,-10,5,210,5.8,283.55,280.750000,83,15060,61,6,6,90,7,800,35,mq,mq,99030,mq,mq,140,mq,mq,mq,mq,mq,mq,mq,10.300000,17.4,-10,2,0.000000,0,-30,0.600000,0.6,0.600000,1.000000,5.800000,mq,mq,mq,mq,7,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-04T13:00:00Z,2018-04-04,10.4
07149,20180404180000,100150,50,3,210,5.7,283.95,280.650000,80,35000,1,1,1,40,3,800,38,20,10,99080,mq,mq,80,282.350000,mq,287.450000,mq,mq,mq,mq,9.600000,9.6,-10,1,0.000000,0,-60,0.000000,0.4,1.000000,1.200000,5.800000,mq,mq,mq,mq,3,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-04T16:00:00Z,2018-04-04,10.8
07149,20180404210000,100410,250,2,230,5.8,283.55,281.850000,89,20000,80,8,6,90,7,450,38,mq,mq,99330,mq,mq,160,mq,mq,mq,mq,mq,mq,mq,13.700000,13.7,-10,1,0.000000,0,-30,-0.100000,0.2,0.600000,1.200000,6.000000,mq,mq,mq,mq,1,8,mq,6,6,mq,mq,mq,mq,mq,mq,mq,"",2018-04-04T19:00:00Z,2018-04-04,10.4
07149,20180405000000,100690,280,1,220,4.9,282.55,281.150000,91,25000,3,2,2,90,7,450,38,mq,mq,99610,mq,mq,510,mq,mq,mq,mq,mq,mq,mq,8.200000,8.4,-10,1,0.000000,0,-60,0.000000,1.4,1.600000,2.600000,7.400000,mq,mq,mq,mq,5,6,mq,7,6,mq,mq,mq,mq,mq,mq,mq,"",2018-04-04T22:00:00Z,2018-04-04,9.40000000000003
07149,20180405030000,100980,280,3,290,7.2,281.25,279.350000,88,15000,21,6,2,90,7,450,35,mq,mq,99890,mq,mq,920,mq,mq,mq,mq,mq,mq,mq,11.800000,13,-10,1,0.000000,0,-30,0.200000,0,mq,mq,mq,mq,mq,mq,mq,5,6,mq,7,6,mq,mq,mq,mq,mq,mq,mq,"",2018-04-05T01:00:00Z,2018-04-05,8.10000000000002
07149,20180405060000,101330,340,3,260,4,279.75,275.650000,75,59800,1,2,2,75,6,1750,35,20,10,100230,mq,mq,1300,279.750000,mq,283.950000,mq,mq,mq,mq,5.700000,8.6,-10,1,0.000000,0,-60,0.000000,0.2,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-05T04:00:00Z,2018-04-05,6.60000000000002
07149,20180405090000,101680,350,2,290,7.4,281.85,276.450000,69,41350,1,2,2,90,7,800,38,mq,mq,100580,mq,mq,1570,mq,mq,mq,mq,mq,mq,mq,10.500000,12.5,-10,1,0.000000,0,-30,0.000000,0,0.200000,mq,mq,mq,mq,mq,mq,7,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-05T07:00:00Z,2018-04-05,8.70000000000005
07149,20180405120000,101910,230,1,300,5.1,282.55,274.450000,57,30000,1,2,2,90,7,1250,38,mq,mq,100810,mq,mq,1770,mq,mq,mq,mq,mq,mq,mq,7.700000,10.1,-10,0,0.000000,0,-60,0.000000,0,0.000000,mq,mq,mq,mq,mq,mq,6,6,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-05T10:00:00Z,2018-04-05,9.40000000000003
07149,20180405150000,102020,120,1,260,4.2,284.65,274.050000,48,30000,1,2,2,75,6,1750,35,20,10,100930,mq,mq,1900,mq,mq,mq,mq,mq,mq,mq,6.300000,9.2,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.200000,2.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-05T13:00:00Z,2018-04-05,11.5
07149,20180405180000,102020,-10,0,70,0.9,281.75,274.650000,61,55290,1,2,2,60,1,1750,35,20,11,100920,mq,mq,1840,279.350000,mq,285.650000,mq,mq,mq,mq,1.200000,3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,2.200000,mq,mq,mq,mq,5,0,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-05T16:00:00Z,2018-04-05,8.60000000000002
07149,20180405210000,102070,40,1,110,1.6,279.75,274.450000,69,20000,3,1,1,75,0,6000,30,20,11,100960,mq,mq,1630,mq,mq,mq,mq,mq,mq,mq,2.000000,2.7,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,2.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-05T19:00:00Z,2018-04-05,6.60000000000002
07149,20180406000000,101950,-130,6,100,2.5,278.25,274.950000,79,20000,1,0,0,10,0,6000,30,20,11,100830,mq,mq,1220,mq,mq,mq,mq,mq,mq,mq,3.700000,4.3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-05T22:00:00Z,2018-04-05,5.10000000000002
07149,20180406030000,101780,-170,8,100,2.8,277.55,275.050000,84,15220,1,0,0,0,0,mq,30,20,10,100660,mq,mq,770,mq,mq,mq,mq,mq,mq,mq,4.200000,4.9,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-06T01:00:00Z,2018-04-06,4.40000000000003
07149,20180406060000,101610,-160,6,100,3.6,278.45,274.550000,76,20000,3,0,0,25,0,7500,30,20,11,100500,mq,mq,270,277.350000,mq,281.750000,mq,mq,mq,mq,5.800000,6.2,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-06T04:00:00Z,2018-04-06,5.30000000000001
07149,20180406090000,101440,-140,8,120,4.8,284.65,277.350000,61,39010,3,0,0,40,0,7500,30,20,11,100360,mq,mq,-220,mq,mq,mq,mq,mq,mq,mq,7.300000,7.5,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-06T07:00:00Z,2018-04-06,11.5
07149,20180406120000,101230,-190,8,120,5.6,289.55,279.650000,52,25000,3,0,0,50,0,7500,30,20,11,100170,mq,mq,-640,mq,mq,mq,mq,mq,mq,mq,11.400000,11.4,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-06T10:00:00Z,2018-04-06,16.4
07149,20180406150000,100990,-230,6,110,6.1,292.45,279.550000,43,25000,2,2,2,75,0,7500,30,20,12,99940,mq,mq,-990,mq,mq,mq,mq,mq,mq,mq,9.100000,9.9,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-06T13:00:00Z,2018-04-06,19.3
07149,20180406180000,100830,-160,7,110,3.3,290.95,280.050000,49,25000,2,2,2,90,0,7500,30,20,12,99780,mq,mq,-1140,278.450000,mq,292.650000,mq,mq,mq,mq,5.700000,7.3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-06T16:00:00Z,2018-04-06,17.8
07149,20180406210000,100850,0,4,80,2,286.05,279.350000,64,25000,2,2,2,90,0,7500,30,20,12,99780,mq,mq,-1180,mq,mq,mq,mq,mq,mq,mq,3.000000,4.2,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-06T19:00:00Z,2018-04-06,12.9
07149,20180407000000,100750,-100,6,70,0.8,285.85,279.250000,64,52110,1,1,1,40,0,7500,30,20,11,99680,mq,mq,-1150,mq,mq,mq,mq,mq,mq,mq,1.500000,2,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-06T22:00:00Z,2018-04-06,12.7
07149,20180407030000,100730,-30,6,170,2.3,284.55,278.150000,65,59270,3,2,2,75,3,4470,30,23,12,99650,mq,mq,-1010,mq,mq,mq,mq,mq,mq,mq,3.600000,4.1,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,6,0,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-07T01:00:00Z,2018-04-07,11.4
07149,20180407060000,100810,80,3,170,2.5,284.75,277.950000,63,35000,3,2,2,75,5,3500,30,23,12,99730,mq,mq,-770,283.750000,mq,290.950000,mq,mq,mq,mq,3.800000,3.8,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,6,0,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-07T04:00:00Z,2018-04-07,11.6
07149,20180407090000,100920,130,1,200,4.4,289.45,280.650000,56,41390,0,2,2,0,5,3120,mq,mq,mq,99860,mq,mq,-500,mq,mq,mq,mq,mq,mq,mq,6.600000,8,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,5,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-07T07:00:00Z,2018-04-07,16.3
07149,20180407120000,100830,-80,8,170,3.4,291.95,284.550000,62,19520,0,2,2,90,7,2520,mq,mq,mq,99780,mq,mq,-390,mq,mq,mq,mq,mq,mq,mq,6.500000,7.2,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-07T10:00:00Z,2018-04-07,18.8
07149,20180407150000,100730,-90,8,200,3.9,293.35,282.850000,51,35000,1,2,2,90,1,1250,31,20,11,99690,mq,mq,-250,mq,mq,mq,mq,mq,mq,mq,6.200000,7.8,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,0,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-07T13:00:00Z,2018-04-07,20.2
07149,20180407180000,100710,-30,8,320,2.3,290.45,284.050000,66,35000,1,2,2,90,1,1750,35,20,12,99660,mq,mq,-120,284.750000,mq,294.450000,mq,mq,mq,mq,3.600000,5.6,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,0,mq,7,0,mq,mq,mq,mq,mq,mq,mq,"",2018-04-07T16:00:00Z,2018-04-07,17.3
07149,20180407210000,100810,90,1,340,3.6,289.45,284.350000,72,25000,2,2,2,90,4,4200,30,23,12,99750,mq,mq,-30,mq,mq,mq,mq,mq,mq,mq,5.800000,5.8,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,0,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-07T19:00:00Z,2018-04-07,16.3
07149,20180408000000,100750,-70,8,10,2.2,286.65,283.250000,80,25000,1,2,2,90,5,5000,30,23,12,99680,mq,mq,0,mq,mq,mq,mq,mq,mq,mq,3.900000,5.6,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,0,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-07T22:00:00Z,2018-04-07,13.5
07149,20180408030000,100730,-20,5,30,2.3,285.55,283.250000,86,25000,1,2,2,90,6,3300,30,23,mq,99660,mq,mq,10,mq,mq,mq,mq,mq,mq,mq,3.400000,6.7,-10,0,0.000000,0,-30,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-04-08T01:00:00Z,2018-04-08,12.4
07149,20180408060000,100660,-80,6,40,1.9,284.15,283.250000,94,12000,11,2,2,90,2,4300,30,23,12,99580,mq,mq,-150,283.750000,mq,290.550000,mq,mq,mq,mq,3.200000,3.6,-10,1,0.000000,0,-60,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,2,0,mq,7,0,mq,mq,mq,mq,mq,mq,mq,"",2018-04-08T04:00:00Z,2018-04-08,11
